MD(ft);TVD(ft);DTEMP(F)
3657.5;3654.7621604963;231.4438
3658;3655.28146885203;231.4685
3658.5;3655.80078227766;231.4818
3659;3656.32010076618;231.5068
3659.5;3656.8394243106;231.5285
3660;3657.35875290389;231.5349
3660.5;3657.87808653906;231.5394
3661;3658.39742520909;231.5595
3661.5;3658.91676890696;231.5707
3662;3659.43611762565;231.5758
3662.5;3659.95547135814;231.5986
3663;3660.47483009742;231.6096
3663.5;3660.99419383645;231.6182
3664;3661.5135625682;231.6505
3664.5;3662.03293628565;231.6416
3665;3662.55231498176;231.6579
3665.5;3663.07169864949;231.6633
3666;3663.5910872818;231.6757
3666.5;3664.11048087165;231.6882
3667;3664.629879412;231.7214
3667.5;3665.1492828958;231.726
3668;3665.668691316;231.7418
3668.5;3666.18810466554;231.7706
3669;3666.70752293738;231.7584
3669.5;3667.22694612446;231.7795
3670;3667.7463742197;231.7931
3670.5;3668.26580721607;231.798
3671;3668.78524510647;231.83
3671.5;3669.30468788386;231.8504
3672;3669.82413554116;231.8587
3672.5;3670.34358807129;231.8652
3673;3670.86304546718;231.8983
3673.5;3671.38250772175;231.9172
3674;3671.90197482793;231.9417
3674.5;3672.42144677862;231.9449
3675;3672.94092356674;231.9546
3675.5;3673.4604051852;231.9826
3676;3673.97989162692;231.9954
3676.5;3674.49938288479;232.0101
3677;3675.01887895172;232.0278
3677.5;3675.53837982062;232.0356
3678;3676.05788548438;232.0663
3678.5;3676.57739593589;232.0912
3679;3677.09691116805;232.0815
3679.5;3677.61643117375;232.1052
3680;3678.13595594588;232.1136
3680.5;3678.65548547733;232.1172
3681;3679.17501976097;232.1499
3681.5;3679.69455878968;232.1725
3682;3680.21410255636;232.1634
3682.5;3680.73365105386;232.186
3683;3681.25320427506;232.1934
3683.5;3681.77276221284;232.2089
3684;3682.29232486006;232.2394
3684.5;3682.81189220958;232.2458
3685;3683.33146425427;232.2597
3685.5;3683.85104098699;232.2815
3686;3684.37062240059;232.2899
3686.5;3684.89020848793;232.3039
3687;3685.40979924186;232.329
3687.5;3685.92939465523;232.332
3688;3686.44899472089;232.3626
3688.5;3686.96859943168;232.3741
3689;3687.48820878044;232.3754
3689.5;3688.00782276002;232.3894
3690;3688.52744136324;232.4074
3690.5;3689.04706458295;232.4302
3691;3689.56669241198;232.4591
3691.5;3690.08632484315;232.4732
3692;3690.60596186929;232.4839
3692.5;3691.12560348322;232.5076
3693;3691.64524967777;232.533
3693.5;3692.16490044576;232.5581
3694;3692.68455577999;232.5824
3694.5;3693.20421567329;232.6035
3695;3693.72388011847;232.638
3695.5;3694.24354910833;232.6609
3696;3694.76322263568;232.6761
3696.5;3695.28290069332;232.7299
3697;3695.80258327406;232.7549
3697.5;3696.32227037069;232.7957
3698;3696.84196197601;232.8332
3698.5;3697.36165808281;232.866
3699;3697.88135868388;232.8936
3699.5;3698.40106377202;232.9478
3700;3698.92077334;232.9733
3700.5;3699.44048738061;233.0148
3701;3699.96020588663;233.0378
3701.5;3700.47992885084;233.0813
3702;3700.99965626602;233.1075
3702.5;3701.51938812493;233.1369
3703;3702.03912442035;233.1771
3703.5;3702.55886514504;233.2039
3704;3703.07861029178;233.2308
3704.5;3703.59835985332;233.2461
3705;3704.11811382242;233.2761
3705.5;3704.63787219184;233.2908
3706;3705.15763495434;233.3049
3706.5;3705.67740210267;233.3477
3707;3706.19717362958;233.3336
3707.5;3706.71694952782;233.3687
3708;3707.23672979012;233.3905
3708.5;3707.75651440925;233.4192
3709;3708.27630337793;233.4294
3709.5;3708.7960966889;233.4499
3710;3709.3158943349;233.4742
3710.5;3709.83569630866;233.4921
3711;3710.35550260291;233.5131
3711.5;3710.87531321037;233.5329
3712;3711.39512812378;233.5438
3712.5;3711.91494733586;233.5534
3713;3712.43477083932;233.5866
3713.5;3712.95459862688;233.6077
3714;3713.47443069126;233.6358
3714.5;3713.99426702517;233.6428
3715;3714.51410762132;233.6722
3715.5;3715.03395247241;233.6888
3716;3715.55380157116;233.7048
3716.5;3716.07365491026;233.7323
3717;3716.59351248242;233.7559
3717.5;3717.11337428032;233.7559
3718;3717.63324029668;233.7802
3718.5;3718.15311052417;233.8019
3719;3718.67298495549;233.8307
3719.5;3719.19286358332;233.86
3720;3719.71274640036;233.8735
3720.5;3720.23263339928;233.8735
3721;3720.75252457276;233.9009
3721.5;3721.27241991348;233.9214
3722;3721.79231941411;233.9425
3722.5;3722.31222306734;233.9425
3723;3722.83213086581;233.968
3723.5;3723.35204280222;233.9814
3724;3723.87195886921;234.0057
3724.5;3724.39187905945;234.0134
3725;3724.91180336561;234.0498
3725.5;3725.43173178033;234.0607
3726;3725.95166429627;234.0683
3726.5;3726.4716009061;234.092
3727;3726.99154160244;234.1182
3727.5;3727.51148637796;234.1284
3728;3728.0314352253;234.1393
3728.5;3728.5513881371;234.1763
3729;3729.07134510599;234.1923
3729.5;3729.59130612463;234.2178
3730;3730.11127118564;234.2191
3730.5;3730.63124028165;234.2439
3731;3731.1512134053;234.2619
3731.5;3731.67119054921;234.2888
3732;3732.19117170601;234.3009
3732.5;3732.71115686832;234.3319
3733;3733.23114602875;234.3488
3733.5;3733.75113917994;234.3571
3734;3734.27113631449;234.3801
3734.5;3734.79113742502;234.4076
3735;3735.31114250413;234.4198
3735.5;3735.83115154443;234.4536
3736;3736.35116453854;234.4722
3736.5;3736.87118147904;234.4894
3737;3737.39120235855;234.5201
3737.5;3737.91122716966;234.5329
3738;3738.43125590496;234.5757
3738.5;3738.95128855705;234.5853
3739;3739.47132511852;234.6146
3739.5;3739.99136558196;234.6447
3740;3740.51140993995;234.6677
3740.5;3741.03145818507;234.6805
3741;3741.55151030991;234.6881
3741.5;3742.07156630705;234.7341
3742;3742.59162616905;234.7514
3742.5;3743.1116898885;234.7661
3743;3743.63175745796;234.8044
3743.5;3744.15182887;234.8178
3744;3744.67190411719;234.8479
3744.5;3745.19198319209;234.8645
3745;3745.71206608726;234.8888
3745.5;3746.23215279527;234.899
3746;3746.75224330866;234.9265
3746.5;3747.27233761999;234.9437
3747;3747.79243572181;234.9686
3747.5;3748.31253760668;235.0038
3748;3748.83264326712;234.9968
3748.5;3749.3527526957;235.0185
3749;3749.87286588496;235.0351
3749.5;3750.39298282742;235.06
3750;3750.91310351563;235.0741
3750.5;3751.43322794212;235.1009
3751;3751.95335609942;235.1054
3751.5;3752.47348798006;235.1169
3752;3752.99362357657;235.1297
3752.5;3753.51376288148;235.1467
3753;3754.0339058873;235.1706
3753.5;3754.55405258655;235.1783
3754;3755.07420297176;235.2057
3754.5;3755.59435703543;235.23
3755;3756.11451477008;235.2236
3755.5;3756.63467616821;235.2345
3756;3757.15484122234;235.2632
3756.5;3757.67500992497;235.2747
3757;3758.1951822686;235.2786
3757.5;3758.71535824574;235.3099
3758;3759.23553784887;235.3361
3758.5;3759.75572107049;235.3323
3759;3760.27590790311;235.3546
3759.5;3760.7960983392;235.3663
3760;3761.31629237125;235.3789
3760.5;3761.83648999176;235.3786
3761;3762.3566911932;235.3982
3761.5;3762.87689596805;235.4315
3762;3763.39710430879;235.4339
3762.5;3763.91731620791;235.4492
3763;3764.43753165786;235.455
3763.5;3764.95775065112;235.4895
3764;3765.47797318017;235.5029
3764.5;3765.99819923746;235.5055
3765;3766.51842881546;235.5234
3765.5;3767.03866190664;235.5317
3766;3767.55889850344;235.5457
3766.5;3768.07913859833;235.5809
3767;3768.59938218376;235.5949
3767.5;3769.11962925218;235.6122
3768;3769.63987979605;235.6141
3768.5;3770.1601338078;235.6454
3769;3770.68039127988;235.6544
3769.5;3771.20065220474;235.6819
3770;3771.72091657481;235.687
3770.5;3772.24118438254;235.7234
3771;3772.76145562035;235.7221
3771.5;3773.28173028067;235.7413
3772;3773.80200835595;235.747
3772.5;3774.3222898386;235.7732
3773;3774.84257472105;235.7886
3773.5;3775.36286299573;235.7982
3774;3775.88315465505;235.8269
3774.5;3776.40344969143;235.8557
3775;3776.92374809729;235.8506
3775.5;3777.44404986503;235.8774
3776;3777.96435498709;235.903
3776.5;3778.48466345585;235.9132
3777;3779.00497526372;235.9407
3777.5;3779.52529040312;235.9433
3778;3780.04560886643;235.9624
3778.5;3780.56593064607;235.9658
3779;3781.08625573442;235.9915
3779.5;3781.60658412388;236.0142
3780;3782.12691580684;236.0206
3780.5;3782.6472507757;236.041
3781;3783.16758902283;236.0398
3781.5;3783.68793054062;236.073
3782;3784.20827532146;236.0717
3782.5;3784.72862335772;236.1005
3783;3785.24897464179;236.119
3783.5;3785.76932916603;236.1222
3784;3786.28968692282;236.1427
3784.5;3786.81004790453;236.1548
3785;3787.33041210353;236.1593
3785.5;3787.85077951218;236.1848
3786;3788.37115012284;236.2059
3786.5;3788.89152392789;236.2162
3787;3789.41190091967;236.2277
3787.5;3789.93228109054;236.2449
3788;3790.45266443285;236.2577
3788.5;3790.97305093896;236.2763
3789;3791.49344060122;236.2941
3789.5;3792.01383341197;236.3057
3790;3792.53422936355;236.3178
3790.5;3793.05462844832;236.3344
3791;3793.5750306586;236.3549
3791.5;3794.09543598673;236.3593
3792;3794.61584442506;236.3778
3792.5;3795.1362559659;236.3849
3793;3795.6566706016;236.3868
3793.5;3796.17708832448;236.4099
3794;3796.69750912686;236.4156
3794.5;3797.21793300107;236.4284
3795;3797.73835993942;236.4367
3795.5;3798.25878993425;236.4591
3796;3798.77922297785;236.4757
3796.5;3799.29965906256;236.4814
3797;3799.82009818066;236.4808
3797.5;3800.34054032449;236.5262
3798;3800.86098548634;236.5191
3798.5;3801.38143365851;236.5396
3799;3801.90188483331;236.5613
3799.5;3802.42233900304;236.5684
3800;3802.94279616;236.5927
3800.5;3803.46325629648;236.5997
3801;3803.98371940476;236.6208
3801.5;3804.50418547715;236.6259
3802;3805.02465450593;236.6572
3802.5;3805.54512648339;236.6694
3803;3806.0656014018;236.6753
3803.5;3806.58607925346;236.7026
3804;3807.10656003063;236.7224
3804.5;3807.62704372559;236.739
3805;3808.14753033063;236.748
3805.5;3808.668019838;236.7659
3806;3809.18851223998;236.7812
3806.5;3809.70900752883;236.801
3807;3810.22950569682;236.8292
3807.5;3810.75000673621;236.8311
3808;3811.27051063927;236.8554
3808.5;3811.79101739824;236.8771
3809;3812.31152700539;236.8982
3809.5;3812.83203945296;236.8976
3810;3813.35255473321;236.9212
3810.5;3813.87307283838;236.9372
3811;3814.39359376072;236.9557
3811.5;3814.91411749248;236.9756
3812;3815.43464402589;236.989
3812.5;3815.9551733532;237.0101
3813;3816.47570546663;237.0344
3813.5;3816.99624035843;237.0324
3814;3817.51677802083;237.0523
3814.5;3818.03731844605;237.0534
3815;3818.55786162632;237.0906
3815.5;3819.07840755388;237.0778
3816;3819.59895622093;237.104
3816.5;3820.1195076197;237.1079
3817;3820.64006174242;237.1235
3817.5;3821.16061858128;237.1297
3818;3821.68117812852;237.1713
3818.5;3822.20174037633;237.1582
3819;3822.72230531693;237.1802
3819.5;3823.24287294253;237.1967
3820;3823.76344324532;237.1891
3820.5;3824.28401621751;237.2025
3821;3824.8045918513;237.2332
3821.5;3825.32517013889;237.2428
3822;3825.84575107247;237.2581
3822.5;3826.36633464424;237.2805
3823;3826.88692084638;237.2696
3823.5;3827.40750967108;237.3009
3824;3827.92810111053;237.3169
3824.5;3828.44869515691;237.3246
3825;3828.9692918024;237.3393
3825.5;3829.48989103919;237.3693
3826;3830.01049285944;237.3764
3826.5;3830.53109725534;237.4167
3827;3831.05170421905;237.432
3827.5;3831.57231374274;237.4563
3828;3832.09292581859;237.4806
3828.5;3832.61354043875;237.4921
3829;3833.13415759539;237.5023
3829.5;3833.65477728067;237.54
3830;3834.17539948675;237.5503
3830.5;3834.69602420578;237.5886
3831;3835.21665142992;237.6193
3831.5;3835.73728115132;237.6257
3832;3836.25791336212;237.6704
3832.5;3836.77854805448;237.6768
3833;3837.29918522054;237.7203
3833.5;3837.81982485244;237.7593
3834;3838.34046694233;237.7887
3834.5;3838.86111148233;237.8162
3835;3839.38175846458;237.8303
3835.5;3839.90240788123;237.8782
3836;3840.42305972439;237.9115
3836.5;3840.9437139862;237.946
3837;3841.46437065878;237.9634
3837.5;3841.98502973426;238.0024
3838;3842.50569120476;238.0454
3838.5;3843.0263550624;238.0752
3839;3843.5470212993;238.1174
3839.5;3844.06768990756;238.1301
3840;3844.58836087931;238.1666
3840.5;3845.10903420665;238.2062
3841;3845.6297098817;238.2401
3841.5;3846.15038789655;238.2791
3842;3846.67106824331;238.2977
3842.5;3847.19175091409;238.3431
3843;3847.71243590098;238.3699
3843.5;3848.23312319608;238.3833
3844;3848.75381279149;238.4153
3844.5;3849.27450467929;238.4607
3845;3849.79519885157;238.4895
3845.5;3850.31589530043;238.5195
3846;3850.83659401795;238.5374
3846.5;3851.35729499621;238.5707
3847;3851.8779982273;238.6039
3847.5;3852.39870370329;238.6372
3848;3852.91941141625;238.6922
3848.5;3853.44012135828;238.7178
3849;3853.96083352143;238.7459
3849.5;3854.48154789777;238.7875
3850;3855.00226447938;238.8169
3850.5;3855.52298325831;238.8597
3851;3856.04370422664;238.8738
3851.5;3856.56442737642;238.9045
3852;3857.08515269971;238.9422
3852.5;3857.60588018857;238.9772
3853;3858.12660983505;239.017
3853.5;3858.6473416312;239.0465
3854;3859.16807556908;239.0701
3854.5;3859.68881164072;239.1059
3855;3860.20954983818;239.1424
3855.5;3860.73029015351;239.1692
3856;3861.25103257873;239.2114
3856.5;3861.77177710588;239.2377
3857;3862.29252372702;239.2728
3857.5;3862.81327243416;239.2997
3858;3863.33402321934;239.34
3858.5;3863.85477607459;239.3592
3859;3864.37553099193;239.3905
3859.5;3864.8962879634;239.395
3860;3865.41704698101;239.4244
3860.5;3865.93780803679;239.4423
3861;3866.45857112275;239.4832
3861.5;3866.97933623091;239.512
3862;3867.50010335328;239.5325
3862.5;3868.02087248189;239.5478
3863;3868.54164360872;239.5843
3863.5;3869.0624167258;239.6003
3864;3869.58319182512;239.6143
3864.5;3870.1039688987;239.6367
3865;3870.62474793852;239.6495
3865.5;3871.1455289366;239.67
3866;3871.66631188491;239.7077
3866.5;3872.18709677547;239.7218
3867;3872.70788360027;239.7352
3867.5;3873.22867235128;239.7608
3868;3873.7494630205;239.778
3868.5;3874.27025559991;239.8024
3869;3874.7910500815;239.8043
3869.5;3875.31184645724;239.8343
3870;3875.83264471912;239.8567
3870.5;3876.35344485912;239.8766
3871;3876.8742468692;239.8862
3871.5;3877.39505074133;239.9111
3872;3877.9158564675;239.9271
3872.5;3878.43666403966;239.9341
3873;3878.95747344977;239.9559
3873.5;3879.47828468982;239.961
3874;3879.99909775174;239.9949
3874.5;3880.51991262751;240.0134
3875;3881.04072930908;240.0358
3875.5;3881.56154778841;240.0537
3876;3882.08236805743;240.0639
3876.5;3882.60319010812;240.0793
3877;3883.12401393241;240.094
3877.5;3883.64483952224;240.1119
3878;3884.16566686957;240.1317
3878.5;3884.68649596634;240.1452
3879;3885.20732680447;240.1695
3879.5;3885.72815937591;240.1874
3880;3886.2489936726;240.2079
3880.5;3886.76982968647;240.2219
3881;3887.29066740944;240.2379
3881.5;3887.81150683344;240.2603
3882;3888.33234795041;240.2744
3882.5;3888.85319075226;240.2859
3883;3889.37403523091;240.307
3883.5;3889.89488137829;240.3105
3884;3890.41572918631;240.3524
3884.5;3890.93657864689;240.3863
3885;3891.45742975193;240.3799
3885.5;3891.97828249336;240.3972
3886;3892.49913686307;240.4292
3886.5;3893.01999285298;240.4336
3887;3893.54085045499;240.4567
3887.5;3894.061709661;240.4628
3888;3894.58257046291;240.4893
3888.5;3895.10343285262;240.4919
3889;3895.62429682201;240.5159
3889.5;3896.145162363;240.5341
3890;3896.66602946746;240.5338
3890.5;3897.18689812729;240.5808
3891;3897.70776833438;240.5904
3891.5;3898.2286400806;240.6094
3892;3898.74951335784;240.6108
3892.5;3899.27038815798;240.6362
3893;3899.79126447289;240.6415
3893.5;3900.31214229447;240.6703
3894;3900.83302161457;240.6766
3894.5;3901.35390242506;240.6882
3895;3901.87478471783;240.7196
3895.5;3902.39566848473;240.7219
3896;3902.91655371764;240.7458
3896.5;3903.43744040841;240.7599
3897;3903.9583285489;240.7639
3897.5;3904.47921813097;240.7823
3898;3905.00010914649;240.8155
3898.5;3905.5210015873;240.8316
3899;3906.04189544525;240.8469
3899.5;3906.5627907122;240.8526
3900;3907.08368738;240.8764
3900.5;3907.60458544049;240.8968
3901;3908.12548488551;240.9105
3901.5;3908.6463857069;240.9243
3902;3909.16728789651;240.9307
3902.5;3909.68819144617;240.9519
3903;3910.20909634771;240.9646
3903.5;3910.73000259298;240.9754
3904;3911.25091017379;241.0049
3904.5;3911.77181908198;241.0196
3905;3912.29272930938;241.0219
3905.5;3912.81364084781;241.0401
3906;3913.33455368909;241.0533
3906.5;3913.85546782504;241.0631
3907;3914.37638324748;241.0932
3907.5;3914.89729994822;241.0924
3908;3915.41821791908;241.1136
3908.5;3915.93913715188;241.1264
3909;3916.46005763841;241.1423
3909.5;3916.98097937049;241.1559
3910;3917.50190233992;241.1842
3910.5;3918.0228265385;241.1904
3911;3918.54375195804;241.2128
3911.5;3919.06467859034;241.2173
3912;3919.58560642719;241.2524
3912.5;3920.10653546038;241.2595
3913;3920.62746568171;241.2766
3913.5;3921.14839708297;241.2844
3914;3921.66932965594;241.2968
3914.5;3922.19026339242;241.3183
3915;3922.71119828418;241.3318
3915.5;3923.23213432301;241.3483
3916;3923.75307150069;241.349
3916.5;3924.27400980899;241.3863
3917;3924.7949492397;241.3881
3917.5;3925.31588978457;241.4073
3918;3925.83683143539;241.4193
3918.5;3926.35777418393;241.4277
3919;3926.87871802195;241.4456
3919.5;3927.39966294121;241.4456
3920;3927.92060893348;241.4731
3920.5;3928.44155599052;241.4977
3921;3928.96250410409;241.5103
3921.5;3929.48345326594;241.4994
3922;3930.00440346783;241.5302
3922.5;3930.52535470151;241.5442
3923;3931.04630695873;241.5363
3923.5;3931.56726023124;241.5723
3924;3932.08821451078;241.5678
3924.5;3932.60916978911;241.5856
3925;3933.13012605795;241.5909
3925.5;3933.65108330905;241.599
3926;3934.17204153415;241.6171
3926.5;3934.69300072498;241.6357
3927;3935.21396087328;241.6304
3927.5;3935.73492197078;241.6516
3928;3936.2558840092;241.6634
3928.5;3936.77684698027;241.6676
3929;3937.29781087573;241.6785
3929.5;3937.81877568728;241.6931
3930;3938.33974140666;241.7131
3930.5;3938.86070802557;241.7177
